ts=68239683; t=2025-05-13T18:59:15; ll=0; started=/usr/local/bin/pagekite.py; version=1.5.2.240101; platform=darwin; python=3.9.6 (default, Mar 12 2025, 20:22:46)  [Clang 17.0.0 (clang-1700.0.13.3)]; argv=4000 atsscribe.pagekite.me; ca_certs=/etc/ssl/cert.pem; send_always_buffers=False; tunnel_socket_blocks=False; optfile_.SELF/defaults.cfg=ok; optfile_/Users/raja/.pagekite.rc=ok
ts=68239684; t=2025-05-13T18:59:16; ll=1; FE=45.33.98.215:443; http_ping_ms=161; win=2; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=6825e0b3; t=2025-05-15T12:40:19; ll=1783; wrote=549; wbps=346; read=889; eof=1; id=s1e2
ts=6825e143; t=2025-05-15T12:42:43; ll=1784; FE=45.33.40.85:443; http_ping_ms=50; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6825e144; t=2025-05-15T12:42:44; ll=1785; connect=45.33.40.85:443
ts=6825e144; t=2025-05-15T12:42:44; ll=1786; FE=45.33.40.85:443; quota_bw=2563957; quota_conns=5; quota_days=29; ips_per_sec=5/10800; id=s1e3
ts=6825e144; t=2025-05-15T12:42:44; ll=1787; FE=45.33.40.85:443; proto=http; domain=atsscribe.pagekite.me; ssl=True; id=s1e3
ts=6825e144; t=2025-05-15T12:42:44; ll=1788; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6825e1d7; t=2025-05-15T12:45:11; ll=1789; dyndns=good 45.33.40.85; data=atsscribe.pagekite.me:45.33.40.85
ts=6825ea63; t=2025-05-15T13:21:39; ll=178a; FE=45.33.40.85:443; tunnel_ping_ms=144; tunnel_ping_wrtt=144; id=s1e3
ts=6825ef50; t=2025-05-15T13:42:40; ll=178b; FE=192.155.83.116:443; http_ping_ms=110; win=3; uuid=0934518f28e6250235207fc7b6a00b5b91548568; unbiased_ms=60
ts=6825ef50; t=2025-05-15T13:42:40; ll=178c; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825ef50; t=2025-05-15T13:42:40; ll=178d; FE=45.79.143.125:443; http_ping_ms=214; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=164
ts=6825ef50; t=2025-05-15T13:42:40; ll=178e; FE=139.162.73.59:443; http_ping_ms=295; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=245
ts=6825ef50; t=2025-05-15T13:42:40; ll=178f; FE=172.105.176.167:443; http_ping_ms=369; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=319
ts=6825ef50; t=2025-05-15T13:42:40; ll=1790; FE=213.168.250.47:443; http_ping_ms=378; win=3; uuid=68d2e5c03fbbb4bd261248d520d452830b5f8a51; unbiased_ms=328
ts=6825ef50; t=2025-05-15T13:42:40; ll=1791; FE=172.104.152.234:443; http_ping_ms=400; win=3; uuid=7a63404ddd9774484f8fb99c79114725059db40e; unbiased_ms=350
ts=6825ef50; t=2025-05-15T13:42:40; ll=1792; FE=139.162.5.63:443; http_ping_ms=420; win=3; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=370
ts=6825ef50; t=2025-05-15T13:42:40; ll=1793; FE=95.216.158.189:443; http_ping_ms=431; win=3; uuid=970fc646d3d307edde3cb2c913a64d5997fb2aad; unbiased_ms=381
ts=6825ef50; t=2025-05-15T13:42:40; ll=1794; FE=185.112.146.199:443; http_ping_ms=448; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=398
ts=6825ef50; t=2025-05-15T13:42:40; ll=1795; FE=172.105.59.232:443; http_ping_ms=537; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=487
ts=6825ef50; t=2025-05-15T13:42:40; ll=1796; connect=192.155.83.116:443
ts=6825ef50; t=2025-05-15T13:42:40; ll=1797; disconnect=45.33.40.85:443
ts=6825ef51; t=2025-05-15T13:42:41; ll=1798; wrote=1842; wbps=0; read=2474; eof=1; id=s1e3
ts=6825ef51; t=2025-05-15T13:42:41; ll=1799; FE=192.155.83.116:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s1e4
ts=6825ef51; t=2025-05-15T13:42:41; ll=179a; FE=192.155.83.116:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6825ef51; t=2025-05-15T13:42:41; ll=179b; wrote=549; wbps=346; read=889; eof=1; id=s1e4
ts=6825ef51; t=2025-05-15T13:42:41; ll=179c; FE=45.33.40.85:443; http_ping_ms=46; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6825ef55; t=2025-05-15T13:42:45; ll=179d; FE=45.33.40.85:443; http_ping_ms=46; win=3; uuid=3adf382dcd72eb009828bf60c02110ab38a7a80d; wanted_by=DNS
ts=6825ef56; t=2025-05-15T13:42:46; ll=179e; connect=45.33.40.85:443
ts=6825ef56; t=2025-05-15T13:42:46; ll=179f; FE=45.33.40.85:443; quota_bw=2563957; quota_conns=5; quota_days=29; ips_per_sec=5/10800; id=s1e5
ts=6825ef56; t=2025-05-15T13:42:46; ll=17a0; FE=45.33.40.85:443; proto=http; domain=atsscribe.pagekite.me; ssl=True; id=s1e5
ts=6825ef56; t=2025-05-15T13:42:46; ll=17a1; FE=45.33.40.85:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6825ef5b; t=2025-05-15T13:42:51; ll=17a2; dyndns=nochg 45.33.40.85; data=atsscribe.pagekite.me:45.33.40.85
ts=6825fb1c; t=2025-05-15T14:33:00; ll=17a3; FE=45.33.40.85:443; tunnel_ping_ms=903; tunnel_ping_wrtt=903; id=s1e5
ts=6825fd5d; t=2025-05-15T14:42:37; ll=17a4; FE=173.255.248.133:443; http_ping_ms=194; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17a5; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17a6; FE=45.79.143.125:443; http_ping_ms=212; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=162
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17a7; FE=139.162.73.59:443; http_ping_ms=295; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=245
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17a8; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17a9; FE=176.58.121.52:443; http_ping_ms=494; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=444
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17aa; FE=116.203.53.240:443; http_ping_ms=414; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=364
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17ab; FE=139.162.16.102:443; http_ping_ms=419; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=369
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17ac; FE=95.216.167.199:443; http_ping_ms=425; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=375
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17ad; FE=185.112.146.199:443; http_ping_ms=445; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=395
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17ae; FE=172.105.59.232:443; http_ping_ms=546; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=496
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17af; connect=173.255.248.133:443
ts=6825fd5e; t=2025-05-15T14:42:38; ll=17b0; disconnect=45.33.40.85:443
ts=6825fd5f; t=2025-05-15T14:42:39; ll=17b1; wrote=1842; wbps=0; read=2474; eof=1; id=s1e5
ts=6825fd5f; t=2025-05-15T14:42:39; ll=17b2; FE=173.255.248.133:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s1e6
ts=6825fd5f; t=2025-05-15T14:42:39; ll=17b3; FE=173.255.248.133:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6825fd5f; t=2025-05-15T14:42:39; ll=17b4; wrote=549; wbps=346; read=889; eof=1; id=s1e6
ts=6825fd60; t=2025-05-15T14:42:40; ll=17b5; FE=173.255.248.133:443; http_ping_ms=194; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fd60; t=2025-05-15T14:42:40; ll=17b6; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825fd60; t=2025-05-15T14:42:40; ll=17b7; FE=45.79.143.125:443; http_ping_ms=212; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=162
ts=6825fd60; t=2025-05-15T14:42:40; ll=17b8; FE=185.112.146.199:443; http_ping_ms=445; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=395
ts=6825fd60; t=2025-05-15T14:42:40; ll=17b9; FE=176.58.121.52:443; http_ping_ms=494; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=444
ts=6825fd60; t=2025-05-15T14:42:40; ll=17ba; FE=95.216.167.199:443; http_ping_ms=425; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=375
ts=6825fd60; t=2025-05-15T14:42:40; ll=17bb; FE=139.162.16.102:443; http_ping_ms=419; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=369
ts=6825fd60; t=2025-05-15T14:42:40; ll=17bc; FE=139.162.73.59:443; http_ping_ms=295; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=245
ts=6825fd60; t=2025-05-15T14:42:40; ll=17bd; FE=116.203.53.240:443; http_ping_ms=414; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=364
ts=6825fd60; t=2025-05-15T14:42:40; ll=17be; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6825fd60; t=2025-05-15T14:42:40; ll=17bf; FE=172.105.59.232:443; http_ping_ms=546; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=496
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c0; FE=173.255.248.133:443; http_ping_ms=194; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c1; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c2; FE=45.79.143.125:443; http_ping_ms=212; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=162
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c3; FE=185.112.146.199:443; http_ping_ms=445; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=395
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c4; FE=176.58.121.52:443; http_ping_ms=494; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=444
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c5; FE=95.216.167.199:443; http_ping_ms=425; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=375
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c6; FE=139.162.16.102:443; http_ping_ms=419; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=369
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c7; FE=139.162.73.59:443; http_ping_ms=295; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=245
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c8; FE=116.203.53.240:443; http_ping_ms=414; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=364
ts=6825fd62; t=2025-05-15T14:42:42; ll=17c9; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6825fd62; t=2025-05-15T14:42:42; ll=17ca; FE=172.105.59.232:443; http_ping_ms=546; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=496
ts=6825fd67; t=2025-05-15T14:42:47; ll=17cb; FE=173.255.248.133:443; http_ping_ms=194; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fd67; t=2025-05-15T14:42:47; ll=17cc; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825fd67; t=2025-05-15T14:42:47; ll=17cd; FE=45.79.143.125:443; http_ping_ms=212; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=162
ts=6825fd67; t=2025-05-15T14:42:47; ll=17ce; FE=185.112.146.199:443; http_ping_ms=445; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=395
ts=6825fd67; t=2025-05-15T14:42:47; ll=17cf; FE=176.58.121.52:443; http_ping_ms=494; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=444
ts=6825fd67; t=2025-05-15T14:42:47; ll=17d0; FE=95.216.167.199:443; http_ping_ms=425; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=375
ts=6825fd67; t=2025-05-15T14:42:47; ll=17d1; FE=139.162.16.102:443; http_ping_ms=419; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=369
ts=6825fd67; t=2025-05-15T14:42:47; ll=17d2; FE=139.162.73.59:443; http_ping_ms=295; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=245
ts=6825fd67; t=2025-05-15T14:42:47; ll=17d3; FE=116.203.53.240:443; http_ping_ms=414; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=364
ts=6825fd67; t=2025-05-15T14:42:47; ll=17d4; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6825fd67; t=2025-05-15T14:42:47; ll=17d5; FE=172.105.59.232:443; http_ping_ms=546; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=496
ts=6825fd71; t=2025-05-15T14:42:57; ll=17d6; FE=173.255.248.133:443; http_ping_ms=194; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fd71; t=2025-05-15T14:42:57; ll=17d7; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825fd71; t=2025-05-15T14:42:57; ll=17d8; FE=45.79.143.125:443; http_ping_ms=212; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=162
ts=6825fd71; t=2025-05-15T14:42:57; ll=17d9; FE=185.112.146.199:443; http_ping_ms=445; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=395
ts=6825fd71; t=2025-05-15T14:42:57; ll=17da; FE=176.58.121.52:443; http_ping_ms=494; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=444
ts=6825fd71; t=2025-05-15T14:42:57; ll=17db; FE=95.216.167.199:443; http_ping_ms=425; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=375
ts=6825fd71; t=2025-05-15T14:42:57; ll=17dc; FE=139.162.16.102:443; http_ping_ms=419; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=369
ts=6825fd71; t=2025-05-15T14:42:57; ll=17dd; FE=139.162.73.59:443; http_ping_ms=295; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=245
ts=6825fd71; t=2025-05-15T14:42:57; ll=17de; FE=116.203.53.240:443; http_ping_ms=414; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=364
ts=6825fd71; t=2025-05-15T14:42:57; ll=17df; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6825fd71; t=2025-05-15T14:42:57; ll=17e0; FE=172.105.59.232:443; http_ping_ms=546; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=496
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e1; FE=173.255.248.133:443; http_ping_ms=194; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e2; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e3; FE=45.79.143.125:443; http_ping_ms=212; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=162
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e4; FE=185.112.146.199:443; http_ping_ms=445; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=395
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e5; FE=176.58.121.52:443; http_ping_ms=494; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=444
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e6; FE=95.216.167.199:443; http_ping_ms=425; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=375
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e7; FE=139.162.16.102:443; http_ping_ms=419; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=369
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e8; FE=139.162.73.59:443; http_ping_ms=295; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=245
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17e9; FE=116.203.53.240:443; http_ping_ms=414; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=364
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17ea; FE=172.105.176.167:443; http_ping_ms=373; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=323
ts=6825fd8b; t=2025-05-15T14:43:23; ll=17eb; FE=172.105.59.232:443; http_ping_ms=546; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=496
ts=6825fda5; t=2025-05-15T14:43:49; ll=17ec; FE=173.255.248.133:443; http_ping_ms=194; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fda6; t=2025-05-15T14:43:50; ll=17ed; FE=50.116.42.183:443; http_ping_ms=203; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=153
ts=6825fda6; t=2025-05-15T14:43:50; ll=17ee; FE=45.79.143.125:443; http_ping_ms=214; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=164
ts=6825fda6; t=2025-05-15T14:43:50; ll=17ef; FE=139.162.73.59:443; http_ping_ms=301; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=251
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f0; FE=176.58.121.52:443; http_ping_ms=487; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=437
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f1; FE=172.105.176.167:443; http_ping_ms=376; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=326
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f2; FE=139.162.16.102:443; http_ping_ms=418; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=368
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f3; FE=95.216.167.199:443; http_ping_ms=426; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=376
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f4; FE=116.203.53.240:443; http_ping_ms=419; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=369
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f5; FE=185.112.146.199:443; http_ping_ms=446; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=396
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f6; FE=172.105.59.232:443; http_ping_ms=544; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=494
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f7; connect=173.255.248.133:443
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f8; FE=173.255.248.133:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s1e7
ts=6825fda6; t=2025-05-15T14:43:50; ll=17f9; FE=173.255.248.133:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6825fda6; t=2025-05-15T14:43:50; ll=17fa; wrote=549; wbps=346; read=889; eof=1; id=s1e7
ts=6825fde7; t=2025-05-15T14:44:55; ll=17fb; FE=173.255.248.133:443; http_ping_ms=57; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fde7; t=2025-05-15T14:44:55; ll=17fc; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825fde7; t=2025-05-15T14:44:55; ll=17fd; FE=45.79.143.125:443; http_ping_ms=213; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=163
ts=6825fde7; t=2025-05-15T14:44:55; ll=17fe; FE=139.162.73.59:443; http_ping_ms=302; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=252
ts=6825fde7; t=2025-05-15T14:44:55; ll=17ff; FE=172.105.176.167:443; http_ping_ms=377; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=327
ts=6825fde7; t=2025-05-15T14:44:55; ll=1800; FE=176.58.121.52:443; http_ping_ms=376; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=326
ts=6825fde8; t=2025-05-15T14:44:56; ll=1801; FE=116.203.53.240:443; http_ping_ms=420; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=370
ts=6825fde8; t=2025-05-15T14:44:56; ll=1802; FE=139.162.16.102:443; http_ping_ms=421; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=371
ts=6825fde8; t=2025-05-15T14:44:56; ll=1803; FE=95.216.167.199:443; http_ping_ms=424; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=374
ts=6825fde8; t=2025-05-15T14:44:56; ll=1804; FE=185.112.146.199:443; http_ping_ms=448; win=3; uuid=602604a8157e044fbbfaae39716d4553e2d05747; unbiased_ms=398
ts=6825fde8; t=2025-05-15T14:44:56; ll=1805; FE=172.105.59.232:443; http_ping_ms=538; win=3; uuid=4c068c3d0ffe6aef4d47c30f5d58282600bb9b5a; unbiased_ms=488
ts=6825fde8; t=2025-05-15T14:44:56; ll=1806; connect=173.255.248.133:443
ts=6825fde8; t=2025-05-15T14:44:56; ll=1807; FE=173.255.248.133:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s1e8
ts=6825fde8; t=2025-05-15T14:44:56; ll=1808; FE=173.255.248.133:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6825fde8; t=2025-05-15T14:44:56; ll=1809; wrote=549; wbps=346; read=889; eof=1; id=s1e8
ts=6825fe4d; t=2025-05-15T14:46:37; ll=180a; FE=173.255.248.133:443; http_ping_ms=56; win=3; uuid=74dda7d4a0208237f8f5a3208d894d964b435e10; wanted_by=DNS
ts=6825fe4d; t=2025-05-15T14:46:37; ll=180b; FE=50.116.42.183:443; http_ping_ms=202; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; unbiased_ms=152
ts=6825fe4d; t=2025-05-15T14:46:37; ll=180c; FE=45.79.143.125:443; http_ping_ms=215; win=3; uuid=712ca150841a7b6cfeec8b2641b138654360347b; unbiased_ms=165
ts=6825fe4d; t=2025-05-15T14:46:37; ll=180d; FE=139.162.73.59:443; http_ping_ms=305; win=3; uuid=2cb025d8a5bc3e64be82652bbded1b02e30b8a54; unbiased_ms=255
ts=6825fe4d; t=2025-05-15T14:46:37; ll=180e; FE=172.105.176.167:443; http_ping_ms=376; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=326
ts=6825fe4d; t=2025-05-15T14:46:37; ll=180f; FE=139.162.16.102:443; http_ping_ms=417; win=3; uuid=864da86d8b5bcb9b3beebc8c9ee076967a115267; unbiased_ms=367
ts=6825fe4d; t=2025-05-15T14:46:37; ll=1810; FE=176.58.121.52:443; http_ping_ms=386; win=3; uuid=5c84000c6e4cfeba026413da3d14129f8802c158; unbiased_ms=336
ts=6825fe4d; t=2025-05-15T14:46:37; ll=1811; FE=116.203.53.240:443; http_ping_ms=427; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=377
ts=6825fe4d; t=2025-05-15T14:46:37; ll=1812; FE=95.216.167.199:443; http_ping_ms=427; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=377
